ID,title,company,location,link,source,date_posted,work_type,employment_type
1503,"Software Engineer, Search Infrastructure",Notion,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-search-infrastructure-at-notion-4002219029,LinkedIn,15-05-2025,N/A,N/A
1504,Data Engineer II,AppFolio,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-ii-at-appfolio-4231719557,LinkedIn,16-05-2025,N/A,N/A
1505,Data Engineer,PwC India,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-engineer-at-pwc-india-4228310054,LinkedIn,15-05-2025,N/A,N/A
1507,"Data Engineer, ITC",Nike,"Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-itc-at-nike-4233842854,LinkedIn,20-05-2025,N/A,N/A
1508,ICICI Securities - Data Engineer - Python/SQL/ETL,ICICIDirect,"Navi Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/icici-securities-data-engineer-python-sql-etl-at-icicidirect-4233880080,LinkedIn,21-05-2025,N/A,N/A
1512,"Data Engineer, Pricing",Lyft,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-engineer-pricing-at-lyft-4213192575,LinkedIn,15-05-2025,N/A,N/A
1514,Data Engineer,ASOS.com,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-asos-com-4231423834,LinkedIn,20-05-2025,N/A,N/A
1515,"Data Engineer, Davengers(Data Avengers)",Amazon,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-engineer-davengers-data-avengers-at-amazon-4214270028,LinkedIn,16-05-2025,N/A,N/A
1516,Junior Data engineer ( Python and SQL ) - 2 to 3 years only,NielsenIQ,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/junior-data-engineer-python-and-sql-2-to-3-years-only-at-nielseniq-4228773827,LinkedIn,16-05-2025,N/A,N/A
1517,"Data Engineer , Aladdin Data - Associate",BlackRock,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/data-engineer-aladdin-data-associate-at-blackrock-4200214521,LinkedIn,16-05-2025,N/A,N/A
1518,Data Engineer,Indigo,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-engineer-at-indigo-4233643807,LinkedIn,20-05-2025,N/A,N/A
1519,Data Engineer @ CDMX,Cinepolis Corporativo,"Mexico City, Mexico",https://mx.linkedin.com/jobs/view/data-engineer-%40-cdmx-at-cinepolis-corporativo-4232590649,LinkedIn,21-05-2025,N/A,N/A
1521,Data Engineer (Medior),The HEINEKEN Company,"Amsterdam, North Holland, Netherlands",https://nl.linkedin.com/jobs/view/data-engineer-medior-at-the-heineken-company-4208840466,LinkedIn,15-05-2025,N/A,N/A
1522,Reporting Data Engineer,EY,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/reporting-data-engineer-at-ey-4213544699,LinkedIn,16-05-2025,N/A,N/A
1523,Data & Software Engineer (L5) â€” Productivity Metrics and System Insights,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/data-software-engineer-l5-%E2%80%94-productivity-metrics-and-system-insights-at-netflix-4198584968,LinkedIn,17-05-2025,N/A,N/A
1524,Data Insights and Analytics Engineer,NVIDIA,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-insights-and-analytics-engineer-at-nvidia-4217100816,LinkedIn,20-05-2025,N/A,N/A
1526,Data Engineer,ExxonMobil,"Bangkok, Bangkok City, Thailand",https://th.linkedin.com/jobs/view/data-engineer-at-exxonmobil-4205502726,LinkedIn,22-05-2025,N/A,N/A
1527,AWS Data Engineer,KPMG India,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/aws-data-engineer-at-kpmg-india-4231540867,LinkedIn,16-05-2025,N/A,N/A
1528,"Data Engineer, Experimentation",Lyft,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-engineer-experimentation-at-lyft-4199950166,LinkedIn,15-05-2025,N/A,N/A
1529,Data Insights and Analytics Engineer,NVIDIA,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/data-insights-and-analytics-engineer-at-nvidia-4217102736,LinkedIn,20-05-2025,N/A,N/A
1531,Data Engineer Specialist,Banco Bradesco,"Curitiba, ParanÃ¡, Brazil",https://br.linkedin.com/jobs/view/data-engineer-specialist-at-banco-bradesco-4200211575,LinkedIn,17-05-2025,N/A,N/A
1532,Junior Data Engineer,CrÃ©dit Agricole CIB,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/junior-data-engineer-at-cr%C3%A9dit-agricole-cib-4214409587,LinkedIn,22-05-2025,N/A,N/A
1533,Data Engineer - Content Understanding,Spotify,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-content-understanding-at-spotify-4201394918,LinkedIn,17-05-2025,N/A,N/A
1534,Data Engineer,Dario,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-engineer-at-dario-4175860289,LinkedIn,20-05-2025,N/A,N/A
1536,Junior Data Engineer with Python,Volkswagen Digital:Hub,"Valencia, Valencian Community, Spain",https://es.linkedin.com/jobs/view/junior-data-engineer-with-python-at-volkswagen-digital-hub-4217480972,LinkedIn,20-05-2025,N/A,N/A
1610,****** **** *******,****,********** **-********* ****,https://www.linkedin.com/jobs/view/people-data-analyst-at-cava-4197132135,LinkedIn,29-05-2025,N/A,N/A
1611,"**** *******, ****** ***********",****,"***** ****, **",https://www.linkedin.com/jobs/view/data-analyst-social-measurement-at-meta-4237278129,LinkedIn,30-05-2025,N/A,N/A
1612,Data Analyst,Stripe,United States,https://www.linkedin.com/jobs/view/data-analyst-at-stripe-4181496620,LinkedIn,04-06-2025,N/A,N/A
1613,"Data Analyst, Social Measurement",Meta,"New York, NY",https://www.linkedin.com/jobs/view/data-analyst-social-measurement-at-meta-4237280077,LinkedIn,30-05-2025,N/A,N/A
1614,Data Analyst,Miami HEAT,"Miami, FL",https://www.linkedin.com/jobs/view/data-analyst-at-miami-heat-4243054845,LinkedIn,02-06-2025,N/A,N/A
1615,******** ************ **** *******,*******,"********, **",https://www.linkedin.com/jobs/view/business-intelligence-data-analyst-at-corsair-4211808405,LinkedIn,01-06-2025,N/A,N/A
1616,**** *******,***,"*******, **",https://www.linkedin.com/jobs/view/data-analyst-at-pop-4241636339,LinkedIn,04-06-2025,N/A,N/A
1618,**** *******,*****,"***** *******, *******, *********",https://id.linkedin.com/jobs/view/data-analyst-at-samir-4243587998,LinkedIn,03-06-2025,N/A,N/A
1619,Ejecutivo Data Analysis,Cinepolis Corporativo,Mexico City Metropolitan Area,https://mx.linkedin.com/jobs/view/ejecutivo-data-analysis-at-cinepolis-corporativo-4241149501,LinkedIn,03-06-2025,N/A,N/A
1620,Analista Dados e Indicadores Jr,YpÃª,"Campinas, SÃ£o Paulo, Brazil",https://br.linkedin.com/jobs/view/analista-dados-e-indicadores-jr-at-yp%C3%AA-4240896789,LinkedIn,04-06-2025,N/A,N/A
1621,**** *******,*****,"*******, *******, ******",https://ca.linkedin.com/jobs/view/data-analyst-at-zynga-4227110675,LinkedIn,03-06-2025,N/A,N/A
1623,**** ******* ****** */*,****** *****,"*****-****-*â€™***Ã´**, ÃŽ**-**-******, ******",https://fr.linkedin.com/jobs/view/data-analyst-junior-h-f-at-sisley-paris-4242065495,LinkedIn,04-06-2025,N/A,N/A
1640,"Data Scientist, GTM",Notion,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-gtm-at-notion-4214365517,LinkedIn,04-06-2025,N/A,N/A
1641,**** *********,****/***** *******,"*** *********, **",https://www.linkedin.com/jobs/view/data-scientist-at-turn-river-capital-4148684922,LinkedIn,29-05-2025,N/A,N/A
1642,"******** ******, **** ********* (******, ****)",***** *** *****,"*******, **",https://www.linkedin.com/jobs/view/graduate-intern-data-scientist-spring-2025-at-delta-air-lines-4008676213,LinkedIn,04-06-2025,N/A,N/A
1643,**** *********,****,"*** ****, **",https://www.linkedin.com/jobs/view/data-scientist-at-rokt-4239612204,LinkedIn,02-06-2025,N/A,N/A
1645,Data Scientist,Godrej Agrovet Limited,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/data-scientist-at-godrej-agrovet-limited-4244593759,LinkedIn,04-06-2025,N/A,N/A
1646,Data Scientist Yape,Yape,"La Molina, Peru",https://pe.linkedin.com/jobs/view/data-scientist-yape-at-yape-4244564646,LinkedIn,04-06-2025,N/A,N/A
1647,Data Scientist internship,Ericsson,"MÃ¡laga, Andalusia, Spain",https://es.linkedin.com/jobs/view/data-scientist-internship-at-ericsson-4223384316,LinkedIn,03-06-2025,N/A,N/A
1648,**** ********* **,**********,"****** ****, ******",https://mx.linkedin.com/jobs/view/data-scientist-jr-at-aeromexico-4242076473,LinkedIn,04-06-2025,N/A,N/A
1649,**** ********* (******* *********),*****,"*********, *********, *****",https://in.linkedin.com/jobs/view/data-scientist-product-analytics-at-titan-4241680646,LinkedIn,04-06-2025,N/A,N/A
1650,**** ********* - **********,********,"*******, *******, ***** ******",https://za.linkedin.com/jobs/view/data-scientist-consultant-at-deloitte-4240413016,LinkedIn,03-06-2025,N/A,N/A
1666,Data Engineer (L5),Netflix,United States,https://www.linkedin.com/jobs/view/data-engineer-l5-at-netflix-3982462774,LinkedIn,05-06-2025,N/A,N/A
1667,Data Engineer (L5) - Ads,Netflix,United States,https://www.linkedin.com/jobs/view/data-engineer-l5-ads-at-netflix-3989284331,LinkedIn,01-06-2025,N/A,N/A
1668,"Data Engineer, Analytics",Meta,"New York, NY",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4237237274,LinkedIn,29-05-2025,N/A,N/A
1669,"**** ********, *********",****,"*** *******, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4120820960,LinkedIn,31-05-2025,N/A,N/A
1670,"**** ********, *********",****,"***** ****, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4120823533,LinkedIn,04-06-2025,N/A,N/A
1671,"**** ********, *********",****,"*******, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4120828009,LinkedIn,01-06-2025,N/A,N/A
1672,"**** ********, *********",****,"**********, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4236683393,LinkedIn,29-05-2025,N/A,N/A
1673,Data Engineer,BOX8,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-box8-4240914373,LinkedIn,30-05-2025,N/A,N/A
1677,"**** ********, *********",****,"**********, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4209526705,LinkedIn,04-06-2025,N/A,N/A
1678,**** ********,******,"********* *****, *********, *****",https://in.linkedin.com/jobs/view/data-engineer-at-lenovo-4191525908,LinkedIn,02-06-2025,N/A,N/A
1681,**** ********,*******,"*********, *********, *****",https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4237640200,LinkedIn,29-05-2025,N/A,N/A
1694,******** **** *******,****,"******, **",https://www.linkedin.com/jobs/view/business-data-analyst-at-meta-4211385595,LinkedIn,05-06-2025,N/A,N/A
1696,******** **** *******,****,"*******, **",https://www.linkedin.com/jobs/view/business-data-analyst-at-meta-4211388455,LinkedIn,05-06-2025,N/A,N/A
1697,**** *******,*********,"*******, **",https://www.linkedin.com/jobs/view/data-analyst-at-microsoft-4244507829,LinkedIn,04-06-2025,N/A,N/A
1699,Data Analyst,Paramount Pictures,"Los Angeles, CA",https://www.linkedin.com/jobs/view/data-analyst-at-paramount-pictures-4245597523,LinkedIn,05-06-2025,N/A,N/A
1700,**** *******,****,"*** ****, **",https://www.linkedin.com/jobs/view/data-analyst-at-vert-4241149627,LinkedIn,06-06-2025,N/A,N/A
1701,******* **** ********,********,"********, *******, *****",https://in.linkedin.com/jobs/view/analyst-data-engineer-at-deloitte-4243326731,LinkedIn,06-06-2025,N/A,N/A
1702,**** ******* - *******,*** ****** *** ***,"******, ***********, *****",https://in.linkedin.com/jobs/view/data-analyst-cricket-at-jsw-sports-pvt-ltd-4241898038,LinkedIn,05-06-2025,N/A,N/A
1703,"Analyst, Analytics & Insights",Deloitte,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/analyst-analytics-insights-at-deloitte-4243341367,LinkedIn,06-06-2025,N/A,N/A
1705,Data Analyst,Meta,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-at-meta-4242759137,LinkedIn,06-06-2025,N/A,N/A
1706,**** ******* - ** ******** ************ (**** *** ***** *********),******,"***** ******, ******* ********* ** ***** ******, ********",https://my.linkedin.com/jobs/view/data-analyst-sg-business-intelligence-open-for-fresh-graduates-at-shopee-4242796982,LinkedIn,06-06-2025,N/A,N/A
1708,******** ** *****,***Ãº ********,"*Ã£* *****, *Ã£* *****, ******",https://br.linkedin.com/jobs/view/analista-de-dados-at-ita%C3%BA-unibanco-4243337903,LinkedIn,06-06-2025,N/A,N/A
1723,Data Scientist,Zest AI,United States,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588,LinkedIn,05-06-2025,N/A,N/A
1727,**** *********,"************, ***",****** ******,https://www.linkedin.com/jobs/view/data-scientist-at-therapynotes-llc-4243625987,LinkedIn,06-06-2025,N/A,N/A
1728,**** ******* *******,***,"*******, **",https://www.linkedin.com/jobs/view/data-science-analyst-at-ups-4243909178,LinkedIn,06-06-2025,N/A,N/A
1729,Data Scientist,Deloitte,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-at-deloitte-4243349175,LinkedIn,06-06-2025,N/A,N/A
1731,Cientista de Dados (JÃºnior),Sicoob,"BrasÃ­lia, Federal District, Brazil",https://br.linkedin.com/jobs/view/cientista-de-dados-j%C3%BAnior-at-sicoob-4245985839,LinkedIn,06-06-2025,N/A,N/A
1732,ðŸš€ Cientista de Dados Trainee - Programa de FormaÃ§Ã£o Remoto,Datarisk,"FlorianÃ³polis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/%F0%9F%9A%80-cientista-de-dados-trainee-programa-de-forma%C3%A7%C3%A3o-remoto-at-datarisk-4244355790,LinkedIn,07-06-2025,N/A,N/A
1733,**** *********,********,"*********, *********, *****",https://in.linkedin.com/jobs/view/data-scientist-at-ericsson-4242745748,LinkedIn,06-06-2025,N/A,N/A
1734,**** ********* (******* *******),****** (*** ***** ****** ****** *******),"******, *******, ****** *******",https://uk.linkedin.com/jobs/view/data-scientist-battery-storage-at-masdar-abu-dhabi-future-energy-company-4246976070,LinkedIn,08-06-2025,N/A,N/A
1735,"********* **** *********, ****** *********",*******,"******, *******, ****** *******",https://uk.linkedin.com/jobs/view/associate-data-scientist-growth-analytics-at-spotify-4244865420,LinkedIn,05-06-2025,N/A,N/A
1753,"**** ********, *********",****,"*********, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4120823536,LinkedIn,04-06-2025,N/A,N/A
1756,"**** ********, *********",****,"********, **",https://www.linkedin.com/jobs/view/data-engineer-analytics-at-meta-4120820951,LinkedIn,04-06-2025,N/A,N/A
1759,"Data Engineer, ITC",Nike,"Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-itc-at-nike-4246107134,LinkedIn,06-06-2025,N/A,N/A
1760,"**** ********, ***",****,"*********, *****",https://in.linkedin.com/jobs/view/data-engineer-itc-at-nike-4246105670,LinkedIn,06-06-2025,N/A,N/A
1762,****** ******** ********,******* *******,"******, ***** ******",https://sa.linkedin.com/jobs/view/junior-software-engineer-at-takamol-holding-4240781587,LinkedIn,03-06-2025,N/A,N/A
1763,**** ******** (**) - *****,*******,****** ******,https://www.linkedin.com/jobs/view/data-engineer-l5-games-at-netflix-4226852189,LinkedIn,04-06-2025,N/A,N/A
1778,Data Analyst,"Ryan Companies US, Inc.","Minneapolis, MN",https://www.linkedin.com/jobs/view/data-analyst-at-ryan-companies-us-inc-4242943543,LinkedIn,05-06-2025,N/A,N/A
1779,Data Analyst,CenterPoint Energy,"Houston, TX",https://www.linkedin.com/jobs/view/data-analyst-at-centerpoint-energy-4243343046,LinkedIn,06-06-2025,N/A,N/A
1781,Data Analyst I,Boost Mobile,"Littleton, CO",https://www.linkedin.com/jobs/view/data-analyst-i-at-boost-mobile-4242960129,LinkedIn,06-06-2025,N/A,N/A
1784,Business Data Analyst,Connective Talent,"Katy, TX",https://www.linkedin.com/jobs/view/business-data-analyst-at-connective-talent-4243631318,LinkedIn,06-06-2025,N/A,N/A
1785,Data Analyst,Heluna Health,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-analyst-at-heluna-health-4246698257,LinkedIn,07-06-2025,N/A,N/A
1789,Report/Data Analyst,Key Benefit Administrators,"Indianapolis, IN",https://www.linkedin.com/jobs/view/report-data-analyst-at-key-benefit-administrators-4245992941,LinkedIn,06-06-2025,N/A,N/A
1790,Data Analyst,Aureon Consulting,Des Moines Metropolitan Area,https://www.linkedin.com/jobs/view/data-analyst-at-aureon-consulting-4243640362,LinkedIn,06-06-2025,N/A,N/A
1791,Data Analyst,Howmet Aerospace,"Whitehall, MI",https://www.linkedin.com/jobs/view/data-analyst-at-howmet-aerospace-4243668770,LinkedIn,06-06-2025,N/A,N/A
1792,Data Analyst,"Delphi-US, LLC - Peacemakers in the Talent War","Boston, MA",https://www.linkedin.com/jobs/view/data-analyst-at-delphi-us-llc-peacemakers-in-the-talent-war-4243309260,LinkedIn,06-06-2025,N/A,N/A
1793,Business Data Analyst,Covetus,"New York, United States",https://www.linkedin.com/jobs/view/business-data-analyst-at-covetus-4245231046,LinkedIn,05-06-2025,N/A,N/A
1795,Data Analyst,Commonwealth of Kentucky,"Frankfort, KY",https://www.linkedin.com/jobs/view/data-analyst-at-commonwealth-of-kentucky-4243354449,LinkedIn,06-06-2025,N/A,N/A
1796,Data Analyst,AARATECH,"New Jersey, United States",https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4243907947,LinkedIn,06-06-2025,N/A,N/A
1797,Data Analyst,A-Line Staffing Solutions,"Troy, MI",https://www.linkedin.com/jobs/view/data-analyst-at-a-line-staffing-solutions-4245990052,LinkedIn,06-06-2025,N/A,N/A
1798,Data Analyst,AARATECH,"Florida, United States",https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4243908587,LinkedIn,06-06-2025,N/A,N/A
1799,Business Systems Analyst,TTC Group,"Scottsdale, AZ",https://www.linkedin.com/jobs/view/business-systems-analyst-at-ttc-group-4245278319,LinkedIn,05-06-2025,N/A,N/A
1801,Data Analyst,moomoo,"Dallas, TX",https://www.linkedin.com/jobs/view/data-analyst-at-moomoo-4241819420,LinkedIn,05-06-2025,N/A,N/A
1802,Entry Level Analyst - Data & Analytics,Concord,Kansas City Metropolitan Area,https://www.linkedin.com/jobs/view/entry-level-analyst-data-analytics-at-concord-4243908282,LinkedIn,06-06-2025,N/A,N/A
1803,Senior Data Analyst,INSPYR Solutions,"Columbus, OH",https://www.linkedin.com/jobs/view/senior-data-analyst-at-inspyr-solutions-4245584842,LinkedIn,05-06-2025,N/A,N/A
1804,Data Analyst,AARATECH,"New York, United States",https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4243906787,LinkedIn,06-06-2025,N/A,N/A
1805,Data Analyst (various levels open),"HRCap, Inc.",United States,https://www.linkedin.com/jobs/view/data-analyst-various-levels-open-at-hrcap-inc-4241880030,LinkedIn,05-06-2025,N/A,N/A
1806,Data Analyst,AARATECH,"Texas, United States",https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4243912030,LinkedIn,06-06-2025,N/A,N/A
1807,Data Analyst,ActivTrak,"Austin, TX",https://www.linkedin.com/jobs/view/data-analyst-at-activtrak-4243333631,LinkedIn,06-06-2025,N/A,N/A
1808,Data Analyst,Largeton Group,"Des Moines, IA",https://www.linkedin.com/jobs/view/data-analyst-at-largeton-group-4245969553,LinkedIn,06-06-2025,N/A,N/A
1809,Data Analyst,Vertisystem,"Pomona, CA",https://www.linkedin.com/jobs/view/data-analyst-at-vertisystem-4245706397,LinkedIn,05-06-2025,N/A,N/A
1810,Data Analyst,Forest Lawn Memorial Parks and Mortuaries,"Glendale, CA",https://www.linkedin.com/jobs/view/data-analyst-at-forest-lawn-memorial-parks-and-mortuaries-4243906946,LinkedIn,06-06-2025,N/A,N/A
1811,Senior Data Analyst,INSPYR Solutions,"Houston, TX",https://www.linkedin.com/jobs/view/senior-data-analyst-at-inspyr-solutions-4245592876,LinkedIn,05-06-2025,N/A,N/A
1812,Data Analyst I,Abbott,"St Paul, MN",https://www.linkedin.com/jobs/view/data-analyst-i-at-abbott-4245756363,LinkedIn,06-06-2025,N/A,N/A
1813,Data Analyst,Healthcare.com,"Chicago, IL",https://www.linkedin.com/jobs/view/data-analyst-at-healthcare-com-4243904772,LinkedIn,06-06-2025,N/A,N/A
1814,Senior Data Analyst,CenterPoint Energy,"Minneapolis, MN",https://www.linkedin.com/jobs/view/senior-data-analyst-at-centerpoint-energy-4241278859,LinkedIn,05-06-2025,N/A,N/A
1815,Data Analyst (Social Analytics-- LucasFilm),The Walt Disney Studios,"Burbank, CA",https://www.linkedin.com/jobs/view/data-analyst-social-analytics-lucasfilm-at-the-walt-disney-studios-4244863822,LinkedIn,04-06-2025,N/A,N/A
1816,Data Analytics Analyst,Endeavor,"New York, NY",https://www.linkedin.com/jobs/view/data-analytics-analyst-at-endeavor-4241189222,LinkedIn,04-06-2025,N/A,N/A
1818,Data Analyst,Brooksource,Charlotte Metro,https://www.linkedin.com/jobs/view/data-analyst-at-brooksource-4243630588,LinkedIn,06-06-2025,N/A,N/A
1819,Data Analyst,JANUS Research Group,"Washington, DC",https://www.linkedin.com/jobs/view/data-analyst-at-janus-research-group-4242955420,LinkedIn,05-06-2025,N/A,N/A
1820,Data Analyst II,"Pyramid Consulting, Inc","Charlotte, NC",https://www.linkedin.com/jobs/view/data-analyst-ii-at-pyramid-consulting-inc-4245975431,LinkedIn,06-06-2025,N/A,N/A
1821,Data Analyst,"Cape Henry Associates, Acquired by JANUS Research Group","Washington, DC",https://www.linkedin.com/jobs/view/data-analyst-at-cape-henry-associates-acquired-by-janus-research-group-4242949019,LinkedIn,05-06-2025,N/A,N/A
1822,Data Analyst,"H3C, LLC","Omaha, NE",https://www.linkedin.com/jobs/view/data-analyst-at-h3c-llc-4242442310,LinkedIn,05-06-2025,N/A,N/A
1823,Data Analyst,NBCUniversal,"Universal City, CA",https://www.linkedin.com/jobs/view/data-analyst-at-nbcuniversal-4242483047,LinkedIn,05-06-2025,N/A,N/A
1824,"Data Analyst | Research Data Analyst II, JC-480387",California Department of Public Health,"Sacramento, CA",https://www.linkedin.com/jobs/view/data-analyst-research-data-analyst-ii-jc-480387-at-california-department-of-public-health-4242945243,LinkedIn,05-06-2025,N/A,N/A
1825,Data Analyst,Corporate Tools,"Post Falls, ID",https://www.linkedin.com/jobs/view/data-analyst-at-corporate-tools-4242473542,LinkedIn,05-06-2025,N/A,N/A
1826,Business Data Analyst I,DHL Supply Chain,"Ashville, OH",https://www.linkedin.com/jobs/view/business-data-analyst-i-at-dhl-supply-chain-4242241737,LinkedIn,04-06-2025,N/A,N/A
1827,"Analyst, Analytics",Zenith,"New York, NY",https://www.linkedin.com/jobs/view/analyst-analytics-at-zenith-4242236775,LinkedIn,04-06-2025,N/A,N/A
1828,Data Analyst,FM Talent,United States,https://www.linkedin.com/jobs/view/data-analyst-at-fm-talent-4242011695,LinkedIn,04-06-2025,N/A,N/A
1829,Data Analyst/ Report Writer Level: 3,Connect Tech+Talent,"Austin, TX",https://www.linkedin.com/jobs/view/data-analyst-report-writer-level-3-at-connect-tech%2Btalent-4242612235,LinkedIn,06-06-2025,N/A,N/A
1830,Data Analyst,Huntley Community School District 158,"Huntley, IL",https://www.linkedin.com/jobs/view/data-analyst-at-huntley-community-school-district-158-4245724816,LinkedIn,05-06-2025,N/A,N/A
1831,DATA ANALYST,SJRC Texas | Belong,"Bulverde, TX",https://www.linkedin.com/jobs/view/data-analyst-at-sjrc-texas-belong-4243613841,LinkedIn,06-06-2025,N/A,N/A
1832,Data Analyst,Tech Consulting,"Texas, United States",https://www.linkedin.com/jobs/view/data-analyst-at-tech-consulting-4245320446,LinkedIn,09-06-2025,N/A,N/A
1833,Data Analyst,SCA Health,United States,https://www.linkedin.com/jobs/view/data-analyst-at-sca-health-4246120852,LinkedIn,07-06-2025,N/A,N/A
1834,Data Analyst,Accel Entertainment,"Burr Ridge, IL",https://www.linkedin.com/jobs/view/data-analyst-at-accel-entertainment-4241288252,LinkedIn,05-06-2025,N/A,N/A
1835,Data Analyst,Laborde Products,"Covington, LA",https://www.linkedin.com/jobs/view/data-analyst-at-laborde-products-4242930897,LinkedIn,05-06-2025,N/A,N/A
1836,Data Analyst,Helic & Co.,United States,https://www.linkedin.com/jobs/view/data-analyst-at-helic-co-4243311453,LinkedIn,06-06-2025,N/A,N/A
1837,Data Analyst II,Abbott,"Princeton, NJ",https://www.linkedin.com/jobs/view/data-analyst-ii-at-abbott-4241281228,LinkedIn,04-06-2025,N/A,N/A
1839,Data Analyst,foodpanda,"Taipei, Taipei City, Taiwan",https://tw.linkedin.com/jobs/view/data-analyst-at-foodpanda-4242929213,LinkedIn,05-06-2025,N/A,N/A
1841,Data Analyst,Apna Mart,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-apna-mart-4246627664,LinkedIn,07-06-2025,N/A,N/A
1842,Alternant DATA Analyst (H/F) COMO Mercedes-Benz,Como,"Stains, ÃŽle-de-France, France",https://fr.linkedin.com/jobs/view/alternant-data-analyst-h-f-como-mercedes-benz-at-como-4245298723,LinkedIn,05-06-2025,N/A,N/A
1843,Quantitative Researcher,QuanTech Partners,"Abu Dhabi Emirate, United Arab Emirates",https://ae.linkedin.com/jobs/view/quantitative-researcher-at-quantech-partners-4242418598,LinkedIn,05-06-2025,N/A,N/A
1844,Data Analyst,GrowthAssistant,Philippines,https://ph.linkedin.com/jobs/view/data-analyst-at-growthassistant-4245588065,LinkedIn,05-06-2025,N/A,N/A
1846,Data Analyst,Experian,"Sofia, Sofia City, Bulgaria",https://bg.linkedin.com/jobs/view/data-analyst-at-experian-4245933536,LinkedIn,06-06-2025,N/A,N/A
1848,Data Analyst,PyjamaHR,"Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-pyjamahr-4245858480,LinkedIn,06-06-2025,N/A,N/A
1849,Data Analyst - Intern,Hypersonix Inc.,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-intern-at-hypersonix-inc-4245524394,LinkedIn,05-06-2025,N/A,N/A
1851,Data Analyst,PyjamaHR,"Belgaum, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-pyjamahr-4245859430,LinkedIn,06-06-2025,N/A,N/A
1852,MIS Officer,Cairo Bank Uganda,"Kampala, Central Region, Uganda",https://ug.linkedin.com/jobs/view/mis-officer-at-cairo-bank-uganda-4245593836,LinkedIn,05-06-2025,N/A,N/A
1853,Data Analyst,PyjamaHR,"Davangere Taluka, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-pyjamahr-4245855671,LinkedIn,06-06-2025,N/A,N/A
1854,"Data Analyst (Payment, Fintech)",Delivery Hero,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-analyst-payment-fintech-at-delivery-hero-4242995052,LinkedIn,06-06-2025,N/A,N/A
1855,Data Analyst,PyjamaHR,"Gulbarga, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-pyjamahr-4245857610,LinkedIn,06-06-2025,N/A,N/A
1856,Associate - Data Researcher,Forbes Advisor,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/associate-data-researcher-at-forbes-advisor-4242646349,LinkedIn,05-06-2025,N/A,N/A
